,Idade,Salario
2911,34,5915.0
2912,31,5125.4
2913,28,5021.0
2914,33,5646.0
2915,36,6101.0
2916,30,5181.0
2917,32,5671.26
2918,36,6196.0
2919,33,5378.0
2920,26,5228.0
2921,30,5342.0
2922,37,5872.16
2923,32,5184.0
2924,31,5131.0
2925,29,5017.0
2926,33,5658.0
2927,34,5734.0
2928,33,5724.0
2929,34,5514.0
2930,30,5309.0
2931,30,5128.0
2932,32,5268.0
2933,36,5860.0
2934,30,5491.0
2935,31,5775.0
2936,32,5428.0
2937,31,5451.74
2938,32,5590.0
2939,33,5388.0
2940,30,4961.74
2941,35,5695.0
2942,34,5751.0
2943,33,5726.0
2944,38,6237.0
2945,31,5424.0
2946,35,5790.0
2947,29,5096.0
2948,34,5782.0
2949,32,5797.0
2950,32,5495.0
2951,30,5039.0
2952,32,5330.0
2953,32,5466.44
2954,30,5184.0
2955,30,5602.0
2956,33,5730.0
2957,30,4874.52
2958,34,5733.0
2959,32,5222.0
2960,31,5658.0
2961,28,4905.88
2962,33,5717.0
2963,33,5673.0
2964,32,5656.0
2965,31,5052.0
2966,35,5728.0
2967,28,5261.0
2968,32,5591.0
2969,37,6269.06
2970,30,5092.0
2971,31,4960.76
2972,29,5201.0
2973,31,5553.0
2974,33,5444.0
2975,31,5225.0
2976,32,5553.66
2977,31,5230.0
2978,34,5434.1
2979,27,4813.0
2980,29,4939.0
2982,32,5385.0
2983,34,6024.0
2984,32,5585.0
2985,25,4582.48
2986,32,5543.86
2987,34,5311.0
2988,34,5429.0
2989,30,5195.0
2990,34,5793.0
2991,32,5348.0
2992,31,5242.0
2993,30,5155.0
2994,31,5516.0
2995,32,5413.0
2996,33,5905.0
2997,38,6010.0
2998,33,5848.0
2999,34,5793.76
3000,29,5376.0
3001,33,5082.28
3002,33,5648.0
3003,29,5328.26
3004,30,5408.0
3005,35,6086.0
3006,31,5273.0
3007,34,5869.22
3008,38,6075.0
3009,27,4837.0
3010,30,5037.0
3011,33,5330.0
3012,40,6236.72
3013,32,5578.16
3014,33,5818.26
3015,29,5178.0
3016,32,5434.1
3017,28,4990.0
3018,34,5738.0
3019,35,5846.0
3020,34,5757.5
3021,36,5845.7
3022,32,5643.0
3023,36,5996.0
3024,32,5598.0
3025,27,5040.0
3026,29,5167.0
3027,29,4838.26
3028,30,5360.0
3029,33,5762.0
3030,27,4966.0
3031,33,5672.24
3032,32,5368.0
3033,27,5126.0
3034,31,5499.0
3035,34,5921.0
3036,33,5563.0
3037,35,5704.0
3038,32,5558.0
3039,34,5877.06
3040,33,5528.18
3041,32,5517.4
3042,34,5635.0
3043,33,5399.8
3044,34,5288.0
3045,36,6071.0
3046,32,5390.0
3047,30,5329.24
3048,32,5663.0
3049,32,5461.0
3050,31,5285.0
3051,34,5713.4
3052,27,5391.0
3054,34,5788.0
3055,32,5489.0
3056,31,5097.0
3057,34,5684.98
3058,34,5421.36
3059,33,5687.0
3060,27,5096.0
3061,28,4642.26
3062,30,5557.0
3063,30,5475.26
3064,34,5503.0
3065,35,5758.0
3066,28,4970.0
3067,29,5101.0
3068,32,5308.66
3069,37,5796.0
3070,37,6369.0
3071,33,5727.0
3072,30,5291.0
3073,35,5640.0
3074,37,5840.0
3075,29,5328.0
3076,30,5144.02
3077,32,5772.0
3078,32,5561.0
3079,30,5519.0
3080,28,5231.0
3081,33,5210.66
3082,34,5815.0
3083,34,5638.0
3084,29,5056.0
3085,33,5931.0
3086,32,5715.0
3087,27,4715.76
3088,32,5515.0
3089,33,5695.0
3090,30,5528.0
3091,30,5304.0
3092,29,5229.0
3093,32,5529.0
3094,36,5872.0
3095,29,4963.0
3096,33,5810.0
3097,29,5087.0
3098,29,5488.0
3099,32,5514.0
3100,25,4523.0
3101,31,5602.0
3102,28,5237.0
3103,31,5510.54
3104,28,5207.0
3105,32,5648.0
3106,36,5677.0
3107,28,5347.0
3108,32,5055.0
3109,31,5142.06
3110,38,6115.0
3111,37,5851.58
3112,32,5633.0
3113,30,5145.0
3114,32,5489.96
3115,34,5432.14
3116,34,5511.0
3117,33,5425.28
3118,30,5045.04
3119,27,4855.9
3120,29,5243.0
3121,35,6036.0
3122,37,5843.74
3123,27,5013.0
3124,32,5642.0
3125,28,5211.0
3126,36,5608.0
3127,33,5802.0
3128,31,5400.0
3129,29,5019.56
3130,35,5560.0
3131,33,5557.0
3132,33,5354.0
3133,35,5911.0
3134,32,5278.28
3135,33,5869.22
3136,28,4968.0
3137,36,5851.58
3138,33,5973.0
3139,29,5172.0
3140,33,5538.96
3141,30,5416.0
3142,34,5668.0
3143,30,4949.98
3144,34,5835.0
3145,26,4683.0
3146,32,5310.0
3147,32,5210.0
3148,27,5069.0
3149,34,5836.0
3150,35,6275.0
3151,30,4960.76
3152,35,5811.4
3153,31,5115.6
3154,36,5684.98
3155,34,5248.0
3156,32,5423.0
3157,35,6092.0
3158,31,5497.0
3159,34,5784.0
3160,36,5817.0
3161,31,5414.0
3162,33,5673.0
3163,29,5172.0
3164,36,5981.92
3165,25,4463.9
3166,33,5677.0
3167,27,4863.0
3168,28,5242.0
3169,32,5284.0
3170,37,6087.76
3171,34,5745.0
3172,35,5806.0
3173,30,5550.0
3174,30,5232.22
3175,33,5513.48
3176,33,5461.54
3177,33,5829.0
3178,34,5854.0
3179,31,5094.0
3180,35,6130.0
3181,26,5221.0
3182,35,5851.58
3183,31,5415.0
3184,31,5529.0
3185,33,5532.1
3186,33,5627.16
3187,30,5334.0
3188,33,5602.0
3189,36,6134.0
3190,31,5343.94
3191,34,5732.0
3192,35,5844.0
3193,34,5636.0
3194,31,5311.0
3195,32,5249.0
3196,36,5979.0
3197,33,5940.0
3198,35,6088.0
3199,31,5529.0
3200,22,4514.0
3201,37,6316.0
3202,32,5657.0
3203,35,6024.0
3204,33,5410.0
3205,28,5326.3
3206,33,5764.36
3207,36,5726.0
3208,30,5147.0
3209,36,6183.0
3210,37,6035.0
3211,31,5561.5
3212,35,5634.02
3213,33,5978.0
3214,33,5656.0
3215,34,5764.36
3216,35,6068.0
3217,36,5952.0
3218,29,4964.0
3219,30,5106.78
3220,34,5947.0
3221,30,5068.0
3222,36,5581.0
3223,36,5656.0
3224,29,5220.0
3225,26,4593.26
3226,30,5286.0
3227,33,5887.0
3228,30,5460.56
3229,36,5548.76
3230,27,5151.0
3231,30,5265.54
3233,28,5612.0
3234,28,5046.0
3235,26,4656.0
3236,34,5668.0
3237,32,5570.0
3238,29,5181.0
3239,35,5923.0
3240,29,4924.0
3241,32,5198.0
3242,35,5509.0
3243,32,5582.0
3244,34,5484.08
3245,39,6115.2
3246,34,5691.0
3247,32,5469.0
3248,32,5212.0
3249,31,5472.32
3250,29,5010.0
3251,31,5871.0
3252,30,5513.0
3253,34,6019.0
3254,35,6048.56
3255,32,5633.04
3257,36,5587.0
3258,35,5476.0
3259,37,6190.66
3260,30,5068.56
3261,31,5413.0
3262,34,6235.0
3263,30,5153.0
3264,32,5221.0
3265,35,5993.0
3266,32,5302.0
3267,33,5668.32
3268,33,5494.86
3269,31,5471.0
3270,30,5343.0
3271,35,5661.0
3272,30,5201.0
3273,34,5662.0
3274,35,5877.0
3275,34,5838.84
3276,33,5898.62
3277,33,5968.0
3278,28,5192.0
3279,33,5554.0
3280,35,5942.0
3281,29,5300.0
3282,30,4961.0
3283,32,5492.9
3284,30,5080.0
3285,33,5827.0
3286,35,5808.0
3287,28,4760.0
3288,27,4591.3
3289,35,5854.52
3290,37,6091.0
3291,31,5631.0
3292,31,5506.0
3293,36,6104.0
3294,38,6309.0
3295,30,5317.0
3296,29,5360.0
3297,29,5056.0
3298,29,5013.0
3299,29,5029.0
3300,30,5582.0
3301,36,6188.0
3302,26,4756.0
3303,36,6312.0
3304,31,5702.0
3305,32,5700.0
3306,34,6217.0
3307,31,5007.0
3308,35,5727.0
3309,34,5830.0
3310,31,5673.0
3311,32,5394.0
3312,34,5910.0
3313,31,5534.0
3314,30,5374.0
3315,26,5061.0
3316,29,5132.0
3317,29,5466.0
3318,39,6182.0
3319,29,5162.0
3320,33,5826.0
3321,34,5609.0
3322,33,5574.0
3323,35,5731.0
3324,31,5443.0
3325,32,5989.0
3326,32,5863.0
3327,31,5278.0
3328,36,5546.8
3329,34,5971.0
3330,31,5717.0
3331,32,5811.0
3332,25,4577.0
3333,27,4429.0
3334,33,5203.8
3335,33,5759.0
3336,35,5678.0
3337,32,5437.04
3338,31,5558.0
3339,32,5718.0
3340,27,4978.4
3341,29,5102.0
3342,31,5295.0
3343,28,5001.0
3344,29,5305.0
3345,32,5017.0
3346,36,6059.0
3347,31,5717.0
3348,34,5598.74
3349,33,5721.0
3350,27,4641.0
3351,29,5057.0
3352,31,5114.0
3353,32,5638.0
3354,31,5362.56
3355,34,6022.0
3356,28,4934.3
3357,33,5900.0
3358,35,6210.0
3359,31,5751.0
3360,30,5105.0
3361,33,5491.0
3362,32,5644.0
3363,32,5421.0
3364,31,5559.0
3365,33,5548.76
3366,33,5701.0
3367,32,5064.64
3368,33,5643.0
3369,32,5551.7
3370,25,4548.0
3371,31,5356.0
3372,30,5087.18
3373,34,5743.78
3374,38,6180.0
3375,34,5515.0
3376,32,5320.42
3377,35,6304.0
3378,32,5218.0
3379,31,5038.18
3380,33,5636.0
3381,35,6214.0
3382,30,5285.0
3383,37,6240.0
3384,33,5594.82
3385,34,5573.0
3386,30,5150.0
3387,32,5749.0
3388,33,5750.0
3389,30,5302.78
3390,33,5535.0
3391,28,5064.0
3392,34,5523.28
3393,32,5604.0
3394,30,5316.0
3395,28,5064.64
3396,34,5715.36
3397,30,5479.0
3398,34,5792.78
3399,33,5717.0
3400,30,5276.0
3401,33,5578.16
3402,29,5069.0
3403,34,5727.12
3404,34,5942.72
3405,32,5368.0
3406,32,5249.0
3407,33,5500.0
3408,35,5758.0
3409,26,4942.14
3410,32,5700.0
3411,30,5230.0
3412,31,5195.0
3413,31,5501.0
3414,32,5577.18
3415,25,4584.0
3416,36,5750.0
3417,30,5613.0
3418,30,5287.0
3419,31,5124.0
3420,30,5241.0
3421,34,6152.0
3422,32,5281.0
3423,33,5563.46
3424,30,4995.0
3425,31,5026.0
3426,30,5364.0
3427,31,5403.72
3428,34,5602.0
3429,28,5058.76
3430,31,5196.0
3431,38,5893.72
3432,24,4503.1
3433,36,5721.24
3434,32,5576.0
3435,27,5407.0
3436,35,5775.0
3438,30,5231.0
3439,31,5488.0
3440,23,4512.0
3441,34,5463.0
3442,28,5041.0
3443,32,5536.0
3444,33,5567.38
3445,31,5543.0
3446,30,5265.0
3447,32,5229.0
3448,31,5582.0
3449,27,5042.1
3450,33,5471.0
3451,30,5045.04
3452,34,5387.0
3453,30,5448.0
3454,30,5261.0
3455,33,5639.9
3456,29,4907.84
3457,36,5987.8
3458,27,5062.0
3459,34,5859.0
3460,30,5092.0
3461,34,5551.7
3462,32,5555.0
3463,32,5528.0
3464,32,5654.0
3465,35,5641.0
3466,32,5661.0
3467,31,5356.0
3468,33,5862.0
3469,33,5574.24
3470,32,5213.6
3471,33,6090.0
3472,32,6029.0
3473,34,5561.5
3474,25,4665.0
3475,34,5574.0
3476,31,5381.0
3477,33,5638.0
3478,32,5224.0
3479,33,5492.0
3480,33,5513.0
3481,31,5512.0
3482,38,6295.0
3483,31,5214.0
3484,40,6502.0
3485,31,5505.0
3486,34,5628.14
3487,30,5646.0
3488,30,5174.0
3489,29,5194.98
3490,28,5105.0
3491,28,5519.0
3492,34,5515.44
3493,37,6229.0
3494,29,5046.0
3495,30,5440.0
3496,37,5555.62
3497,32,5489.0
3498,35,5679.0
3499,33,5387.0
3500,35,5837.86
3501,31,5328.0
3502,35,5699.0
3503,34,5849.0
3504,30,5371.0
3505,27,5011.0
3506,33,5508.0
3507,35,6306.0
3508,33,5558.0
3509,35,5571.0
3510,31,5639.0
3511,30,5313.0
3512,34,5240.0
3513,33,5537.0
3514,34,5905.0
3515,26,4849.0
3516,31,5080.32
3517,30,5289.0
3518,33,5787.0
3519,29,5559.0
3520,32,5506.0
3521,37,5907.44
3522,29,5339.0
3523,31,5430.0
3524,34,6009.0
3525,31,5340.0
3526,36,5656.56
3527,30,5452.0
3528,34,6002.0
3529,31,5831.0
3530,36,6123.0
3531,31,5385.0
3532,34,5598.0
3533,30,5334.0
3534,28,5153.0
3535,28,4952.0
3536,35,5733.0
3537,32,5622.0
3538,31,5402.0
3539,31,5201.0
3540,34,5434.1
3541,30,5229.28
3542,34,5690.0
3543,34,5610.0
3544,28,4562.0
3545,32,5404.0
3546,34,6143.0
3547,31,5256.0
3548,38,6332.76
3549,29,5214.0
3550,35,5817.0
3552,28,5190.0
3553,35,5739.0
3554,30,5364.0
3555,29,5005.0
3556,31,5800.0
3557,27,5190.0
3558,33,5472.32
3559,29,4969.58
3560,30,5245.0
3561,28,4978.4
3562,27,4846.1
3563,35,5810.0
3564,36,6032.0
3565,31,5155.0
3566,32,5358.0
3567,31,5129.0
3568,30,5212.62
3569,32,5262.0
3570,33,5842.0
3571,30,4885.3
3572,32,5573.26
3573,32,5445.0
3574,31,5260.0
3575,33,5129.0
3576,36,5651.66
3577,31,5128.0
3578,32,5773.0
3579,31,5884.0
3580,37,6368.0
3581,29,5273.0
3582,35,5815.0
3583,35,6069.14
3584,36,6257.3
3585,33,5702.0
3586,33,5931.94
3587,38,6442.0
3588,28,5257.0
3589,33,5959.0
3590,36,6135.0
3591,34,5793.0
3592,35,5778.0
3593,34,5514.0
3594,34,5888.0
3595,33,5747.0
3596,32,5687.0
3597,28,5103.0
3598,33,5653.62
3599,28,5128.0
3600,30,5303.0
3601,33,5851.0
3602,29,5148.0
3603,32,5709.48
3604,26,4661.0
3605,33,5761.0
3606,30,5012.0
3607,34,5717.0
3608,32,5677.0
3609,35,5596.0
3610,27,4802.0
3611,32,5299.84
3612,28,4990.0
3613,31,5163.0
3614,30,5156.0
3615,32,5100.9
3616,33,5486.04
3617,34,5465.46
3618,33,5084.24
3619,36,6211.0
3620,36,5760.0
3621,36,6083.84
3622,27,5251.0
3623,35,5910.0
3624,29,4850.02
3625,34,5995.0
3626,35,6374.0
3627,32,5439.0
3628,29,5222.0
3629,29,5186.0
3630,32,5512.0
3631,33,5945.0
3632,28,5123.0
3633,36,6003.48
3634,31,5089.0
3635,30,5218.0
3636,33,5693.8
3637,33,5572.0
3638,34,5922.0
3639,29,5014.0
3640,29,5305.0
3641,29,5077.0
3642,34,5646.76
3643,33,5843.0
3644,30,5147.94
3645,30,4864.72
3646,34,6237.0
3647,33,5661.0
3648,33,5810.0
3649,28,5177.0
3650,33,5514.0
3651,31,5262.0
3652,30,5203.0
3653,30,5326.3
3654,27,4806.9
3655,31,5278.0
3656,30,5230.0
3657,36,5902.54
3658,30,5521.0
3659,29,5197.92
3660,33,5655.0
3661,33,6016.0
3662,29,5286.0
3663,32,5843.0
3664,34,5875.0
3665,30,5014.66
3666,29,4660.0
3667,30,5296.0
3668,35,5808.0
3669,30,5205.0
3670,32,5390.0
3671,34,5746.0
3672,36,6209.0
3673,33,5528.0
3674,33,5953.0
3675,29,4946.0
3676,28,4957.0
3677,35,5802.0
3678,29,5102.0
3679,36,6103.0
3680,32,5387.0
3681,33,5585.0
3682,31,5085.0
3683,34,5569.0
3684,33,5645.0
3685,30,4941.16
3686,32,5399.0
3687,30,5056.8
3688,31,5610.0
3689,34,5525.24
3690,36,6138.72
3691,31,5212.0
3692,30,5136.18
3693,33,5572.0
3694,34,5899.0
3695,33,5542.88
3696,31,5491.0
3697,29,5279.0
3698,37,6146.0
3699,35,5871.0
3700,33,5284.0
3701,29,5201.0
3702,33,5613.0
3703,35,5917.0
3704,32,5666.0
3705,29,5040.0
3706,35,6232.0
3707,25,4491.34
3708,30,5446.84
3709,29,5443.0
3710,35,5700.66
3711,33,5485.06
3712,35,5837.0
3713,32,5662.0
3714,34,5538.0
3715,33,5547.0
3716,35,5865.0
3717,28,5258.0
3718,33,5773.0
3719,35,5967.0
3720,30,5153.0
3721,30,5317.0
3722,33,5510.0
3723,36,6060.0
3724,31,5198.9
3725,33,5724.0
3726,35,5837.0
3727,37,6205.0
3728,35,5778.0
3729,32,5595.0
3730,32,5557.0
3731,30,5448.0
3732,36,6154.0
3733,28,4716.0
3734,28,4989.18
3735,35,5308.66
3736,35,5814.0
3737,33,5630.0
3738,33,5713.0
3739,29,5065.0
3740,34,5732.0
3741,35,5985.0
3742,27,5100.9
3743,34,5707.0
3744,32,5822.0
3745,34,5745.0
3746,35,6000.0
3747,32,5542.0
3748,36,5742.0
3749,31,5420.0
3750,29,5278.0
3751,26,5116.0
3753,34,5837.0
3754,31,5300.0
3755,29,4829.0
3756,35,6036.0
3757,31,5457.62
3758,32,5587.0
3759,29,5111.0
3760,32,5406.0
3761,32,5675.18
3762,32,5629.0
3763,33,5673.0
3764,31,5724.0
3765,31,5237.0
3766,30,5648.0
3767,32,5280.24
3768,35,5766.0
3769,29,5126.0
3770,31,5594.0
3771,31,5793.0
3772,31,5682.0
3773,33,5576.0
3774,31,5245.94
3775,29,5018.0
3776,31,5448.0
3777,32,5567.38
3778,28,5271.0
3779,33,5305.0
3780,26,4872.0
3781,34,6022.0
3782,31,5768.0
3783,31,5396.86
3784,27,4896.0
3785,33,5500.0
3786,37,6112.0
3787,32,5549.74
3788,30,5070.52
3789,32,5684.0
3790,38,6508.0
3791,31,5579.0
3792,31,5029.36
3793,30,5562.0
3794,36,5692.0
3795,32,5508.0
3796,34,5568.0
3797,35,5703.6
3798,29,5089.0
3799,30,5128.0
3800,30,5047.0
3801,27,5411.56
3802,27,4981.34
3803,33,5623.0
3804,30,5182.24
3805,28,5089.0
3806,34,4989.18
3807,37,6248.0
3808,32,5410.0
3809,39,5905.0
3810,34,5779.0
3811,36,5785.0
3812,31,5412.0
3813,34,5563.46
3814,37,6083.84
3815,30,5241.0
3816,30,5331.2
3817,30,5059.0
3818,29,5221.0
3819,33,5463.5
3820,29,5336.0
3821,33,5609.0
3822,31,5205.0
3823,28,4768.0
3824,31,5298.0
3825,30,5171.0
3826,34,5555.0
3827,35,5965.0
3828,28,5199.0
3829,29,5792.0
3830,29,5067.0
3831,33,5567.0
3832,32,5659.0
3833,33,5522.0
3834,32,5627.0
3835,35,5751.0
3836,31,5074.44
3837,31,6201.0
3838,29,5303.76
3839,33,5624.0
3840,31,5406.0
3841,37,6157.0
3842,32,5737.0
3843,27,5208.7
3844,33,5373.0
3845,35,5642.0
3846,27,5163.0
3847,33,5587.96
3848,30,4939.2
3849,32,5565.0
3850,31,5532.0
3851,34,5407.64
3852,32,5772.0
3853,38,6144.0
3854,31,5559.0
3855,28,5096.0
3856,33,5375.3
3857,33,5858.0
3858,32,5358.64
3859,32,5543.0
3860,33,5159.7
3861,37,6176.94
3862,32,5432.0
3863,36,6138.0
3864,33,5831.0
3865,30,5205.0
3866,33,5454.0
3867,36,6022.0
3868,34,5677.0
3869,31,5586.98
3870,35,5891.76
3871,35,5769.26
3872,31,5531.0
3873,34,5564.0
3874,31,5199.88
3875,29,5301.0
3876,30,5208.7
3877,29,5009.76
3878,36,5692.82
3879,31,5325.0
3880,34,5879.0
3881,32,5315.0
3882,30,5313.56
3883,34,5484.0
3884,31,5365.5
3885,34,5887.0
3886,32,5406.0
3887,26,5063.0
3888,33,5556.0
3889,31,5688.0
3890,32,5381.18
3891,29,5113.0
3892,32,5696.0
3893,30,5427.0
3894,27,5083.0
3895,32,5687.0
3896,34,5724.18
3897,35,5731.0
3898,31,5577.0
3899,31,5468.0
3900,30,5414.5
3901,32,5619.0
3902,29,5259.0
3903,34,6283.76
3904,36,5957.42
3905,28,5276.0
3906,29,5326.0
3907,34,5239.08
3908,35,5445.0
3909,38,6153.42
3910,32,5303.0
3911,35,6104.42
3912,32,5423.0
3913,31,5525.0
3914,37,5987.0
3915,30,5247.0
3916,31,5613.0
3917,29,5319.0
3918,35,6087.0
3919,31,4983.3
3920,33,5936.84
3921,36,5716.0
3922,31,5617.0
3923,34,5807.0
3924,23,4481.54
3925,29,5672.24
3926,30,5494.0
3927,34,5454.0
3928,36,5811.4
3929,36,6274.94
3930,33,5922.0
3931,27,5062.0
3932,31,5290.0
3933,32,5332.18
3934,32,5585.0
3935,26,5232.0
3936,29,5053.0
3937,32,5586.0
3938,29,5063.0
3939,28,4657.0
3940,33,5613.0
3941,30,4981.0
3942,28,5059.0
3943,33,4984.28
3944,34,6148.0
3945,24,4723.0
3946,33,5381.0
3947,29,5076.0
3948,28,5057.0
3949,31,5231.0
3950,30,5185.0
3951,32,5504.0
3952,32,5274.0
3953,29,5213.6
3954,28,5138.0
3955,32,5861.0
3956,32,5735.0
3957,26,4808.0
3958,29,5132.0
3959,31,5068.56
3960,32,5595.0
3961,30,4990.16
3962,32,5646.0
3963,34,6071.0
3964,33,5405.68
3965,40,6073.06
3966,29,5056.0
3967,34,5759.0
3968,31,5747.0
3970,32,5522.0
3971,33,5427.0
3972,30,5150.88
3973,34,5854.0
3974,33,5926.0
3975,29,5308.0
3976,32,5284.0
3977,34,5714.0
3978,32,5598.0
3979,31,5648.72
3980,34,5663.42
3981,32,5485.0
3982,26,5250.0
3983,30,5224.0
3984,26,4582.0
3985,27,4982.0
3986,31,5167.0
3987,32,5504.0
3988,28,5032.0
3989,29,5052.0
3990,32,5292.98
3991,30,5071.0
3992,31,5554.0
3993,30,5287.0
3994,32,5584.0
3995,31,5085.0
3996,31,5132.0
3997,27,5080.0
3998,35,6176.0
3999,22,4420.78
4000,33,6113.0
4001,31,5391.0
4002,29,5198.0
4003,32,5977.0
4004,26,4600.0
4005,29,5214.0
4006,28,4550.14
4007,35,5992.0
4008,24,4549.0
4009,36,5459.0
4010,32,5560.0
4011,33,5748.0
4012,33,5689.0
4013,30,5105.0
4014,33,5513.48
4015,31,5378.0
4016,33,5443.0
4017,31,5387.06
4018,29,5155.0
4019,33,5630.0
4020,26,4750.06
4021,33,5602.0
4022,38,6140.0
4023,28,5111.0
4024,33,5604.0
4025,30,5306.0
4026,32,5587.96
4027,35,5822.0
4028,36,5880.0
4029,28,5299.0
4030,38,6176.0
4031,37,5922.0
4032,32,5372.0
4033,27,4898.04
4034,31,5654.0
4035,33,5398.82
4036,32,5240.0
4037,31,5019.56
4038,28,5185.0
4039,30,5090.0
4040,30,5060.0
4041,35,5888.82
4042,28,5150.0
4043,32,5617.0
4044,37,6257.0
4045,30,5356.0
4046,32,5558.0
4047,32,5746.0
4048,32,5474.28
4049,27,5097.0
4050,31,5526.0
4051,32,5466.0
4052,31,5337.0
4053,30,5241.0
4054,30,4990.0
4055,37,6004.0
4056,34,5659.5
4057,31,5505.0
4058,30,5350.8
4059,35,5658.0
4060,31,5309.0
4061,33,5803.0
4062,31,5730.0
4063,25,4604.04
4064,28,5014.0
4065,32,5745.0
4066,24,4438.42
4067,30,5083.0
4068,31,5098.94
4069,30,5134.0
4070,32,5300.0
4071,32,5720.0
4072,33,5844.0
4073,32,5594.0
4074,28,5306.0
4075,33,5699.0
4076,31,5314.0
4077,37,6501.0
4078,30,5566.0
4079,38,6015.0
4080,32,5372.0
4081,37,6244.0
4082,32,5455.66
4083,33,5854.52
4084,31,5545.0
4085,36,5843.74
4086,30,5079.0
4087,31,5452.72
4088,33,5752.0
4089,33,5809.44
4090,32,5545.0
4091,29,4931.0
4092,37,6293.0
4093,30,5431.0
4094,32,5562.0
4095,31,5204.0
4096,28,5248.0
4097,30,5399.0
4098,25,4542.0
4099,30,5177.0
4100,31,5471.0
4101,34,5605.6
4102,32,5442.0
4103,28,5153.0
4104,32,5591.0
4105,31,5599.0
4106,35,5941.74
4107,29,5114.0
4108,29,5157.0
4109,34,6130.0
4110,33,5628.14
4111,21,4660.0
4112,35,5756.52
4113,29,5324.0
4114,26,4870.0
4115,34,5468.4
4116,30,5234.0
4117,37,5822.18
4118,36,5698.0
4119,33,5695.0
4120,31,5421.0
4121,30,5212.0
4122,34,5790.0
4123,34,5843.0
4124,32,5432.0
4125,28,5456.0
4126,29,5186.16
4127,32,5512.0
4128,28,4763.78
4129,34,5903.0
4130,33,5609.0
4131,35,5918.0
4132,29,5038.18
4133,35,5814.34
4134,29,5095.0
4135,30,5411.56
4136,32,5598.0
4137,39,6483.0
4138,31,5530.0
4139,34,5818.0
4140,30,5263.0
4141,32,5412.54
4142,35,5586.98
4143,28,5237.0
4144,32,5647.0
4145,31,5547.78
4146,31,5231.0
4147,31,5563.0
4148,32,5643.0
4149,32,5388.04
4150,31,5512.0
4151,34,5718.3
4152,31,5371.0
4153,31,5244.0
4154,29,5231.0
4155,31,5190.0
4156,34,5521.0
4157,29,4713.0
4158,33,5777.1
4159,35,5675.18
4160,34,5516.42
4161,30,5232.0
4162,33,5273.0
4163,33,5859.0
4164,31,5298.0
4165,27,4882.36
4166,29,5166.0
4167,28,5130.3
4168,36,5498.78
4169,35,5645.0
4170,36,5812.0
4171,34,6091.0
4172,34,5858.0
4173,35,6159.0
4174,28,5245.0
4175,31,4811.0
4176,33,5651.0
4177,33,5775.0
4178,32,5280.0
4179,29,5296.9
4180,28,5158.0
4181,30,5489.0
4182,30,5033.0
4183,33,5221.0
4184,34,5838.84
4185,27,5169.0
4186,32,5227.0
4187,41,6275.0
4188,32,5534.0
4189,39,6369.0
4190,26,5342.0
4191,31,5609.0
4192,31,5610.0
4193,36,5969.0
4195,29,4989.18
4196,35,5586.0
4197,37,6317.0
4198,31,5536.0
4199,30,4960.0
4200,36,5778.0
4201,31,5480.16
4202,31,5740.0
4203,30,5296.0
4204,27,4785.34
4205,30,5093.0
4206,32,5561.0
4207,27,5245.0
4208,32,5551.0
4209,27,5033.0
4210,36,6027.0
4211,31,5028.0
4212,33,5817.0
4213,31,5434.1
4214,29,4928.42
4215,34,5992.0
4216,31,5517.0
4217,37,5879.02
4218,33,5299.0
4219,31,5556.0
4220,37,6202.0
4221,37,6065.0
4222,34,5716.0
4223,31,5419.4
4224,33,5553.0
4225,31,5142.06
4226,30,5181.0
4227,37,5999.0
4228,26,4674.0
4229,38,6326.88
4230,26,4454.1
4231,34,5476.24
4232,26,4621.68
4233,26,4573.0
4234,28,5187.14
4235,33,5743.0
4236,29,4927.44
4238,30,5234.0
4239,32,5429.0
4240,34,5515.0
4241,32,5222.0
4242,30,5223.0
4243,33,5597.0
4244,29,5144.02
4245,35,5797.0
4246,28,5147.0
4247,31,5418.0
4248,32,5343.0
4249,35,5708.0
4250,34,5469.38
4251,33,5732.0
4252,32,5469.0
4253,30,5248.0
4254,31,5448.0
4255,33,5565.42
4256,31,5714.0
4257,30,5222.0
4258,31,5059.0
4259,33,5511.52
4260,30,5086.2
4261,33,5164.0
4262,39,6287.0
4263,31,5491.0
4264,28,5146.96
4265,26,4866.0
4266,35,5797.0
4267,32,5428.0
4268,32,5591.0
4269,29,5587.0
4270,31,5278.0
4271,35,5757.0
4272,34,5392.0
4273,33,5257.0
4274,35,5965.26
4275,33,5662.0
4276,32,5824.0
4277,35,6008.0
4278,30,5256.0
4279,29,5149.0
4280,30,5278.28
4281,30,5542.0
4282,37,6114.0
4283,35,6029.0
4284,31,5696.0
4285,36,5936.0
4286,35,6088.0
4287,28,5020.0
4288,32,5491.0
4289,36,6004.0
4290,32,5732.02
4291,36,5760.0
4292,30,5343.0
4293,28,5027.0
4294,29,5241.0
4295,37,6051.5
4296,32,5474.0
4297,32,5627.16
4298,31,5443.0
4299,32,5935.0
4300,33,5755.0
4301,31,4981.34
4302,37,6301.0
4303,35,5847.66
4304,33,5654.0
4305,29,5005.84
4306,32,5518.0
4307,34,5715.0
4308,35,5832.96
4309,31,5670.28
4310,26,5027.4
4311,30,5383.14
4312,26,5085.0
4313,29,5093.0
4314,31,5209.68
4315,34,5566.4
4316,32,5675.18
4317,31,5198.0
4318,33,5861.0
4319,34,5710.0
